Time, L1-AMP, L2-AMP,L3-AMP,L4-AMP,R1-AMP,R2-AMP,R3-AMP,R4-AMP,ELEV_1-AMP,ELEV_2-AMP,INTAKE_L-AMP,INTAKE_R-AMP,BATTERY
00005.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.328619873046875
000005.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
000005.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00005.42,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.46,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.360032226562499
00005.48,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
000005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.52,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00005.54,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.360032226562499
00005.56,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
000005.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00005.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
000005.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.72,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
000005.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00005.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00005.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
000005.9,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00005.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00005.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
000006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.04,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
000006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.12,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.32233740234375
00006.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.328619873046875
00006.16,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.328619873046875
00006.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
000006.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.328619873046875
00006.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
000006.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00006.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
000006.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.360032226562499
00006.42,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00006.44,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.328619873046875
00006.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00006.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
000006.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.52,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00006.54,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00006.56,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
00006.58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
000006.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.32233740234375
00006.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.341184814453124
00006.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.353749755859374
00006.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.347467285156249
000006.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.360032226562499
00006.72,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00006.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.32233740234375
00006.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.290925048828125
00006.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,12.2343828125
000006.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.625,0.0,0.0,12.14642822265625
00006.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2.125,1.875,0.0,0.0,12.04590869140625
00006.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,3.75,3.125,0.0,0.0,11.882564453125
00006.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,6.0,4.875,0.0,0.0,11.712937744140625
00006.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,8.375,6.75,0.0,0.0,11.53074609375
000006.9,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,10.875,9.125,0.0,0.0,11.499333740234375
00006.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,13.125,11.125,0.0,0.0,11.317142089843749
00006.94,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,15.0,13.125,0.0,0.0,11.19149267578125
00006.96,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,17.0,15.0,0.0,0.0,11.14123291015625
00006.98,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,18.875,17.0,0.0,0.0,11.147515380859375
000007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,19.875,18.25,0.0,0.0,11.19149267578125
00007.02,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,20.0,18.25,0.0,0.0,11.273164794921875
00007.04,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,19.125,17.375,0.0,0.0,11.292012207031249
00007.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,17.875,16.25,0.0,0.0,11.317142089843749
00007.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,16.875,15.375,0.0,0.0,11.386249267578124
000007.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,16.125,14.625,0.0,0.0,11.361119384765624
00007.12,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,15.625,14.0,0.0,0.0,11.335989501953124
00007.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,15.25,13.625,0.0,0.0,11.449073974609375
00007.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.125,0.0,0.0,11.54331103515625
00007.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,12.125,0.0,0.0,11.69409033203125
000007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375,10.375,0.0,0.0,11.826022216796874
00007.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125,8.25,0.0,0.0,11.913976806640624
00007.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,5.5,6.625,0.0,0.0,12.001931396484375
00007.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,4.0,5.125,0.0,0.0,12.027061279296875
00007.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,3.0,4.0,0.0,0.0,12.089885986328124
000007.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2.125,3.0,0.0,0.0,12.13386328125
00007.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.375,2.0,0.0,0.0,12.14642822265625
00007.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.75,1.375,0.0,0.0,12.17155810546875
00007.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.875,0.0,0.0,12.202970458984375
00007.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,12.215535400390625
000007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.215535400390625
00007.42,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.215535400390625
00007.44,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.228100341796875
00007.46,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.2343828125
00007.48,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.24694775390625
000007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.240665283203125
00007.52,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.240665283203125
00007.54,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.24694775390625
00007.56,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.22181787109375
00007.58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.19668798828125
000007.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.375,0.0,0.0,12.127580810546874
00007.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,1.25,0.0,0.0,12.077321044921874
00007.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2.125,2.125,0.0,0.0,11.964236572265625
00007.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,3.375,3.25,0.0,0.0,11.832304687499999
00007.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,5.125,3.25,0.0,0.0,11.775762451171875
00007.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,7.0,4.625,0.0,0.0,11.637548095703124
000007.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,7.0,6.25,0.0,0.0,11.499333740234375
00007.72,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,11.625,8.0,0.0,0.0,11.386249267578124
00007.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,13.625,10.125,0.0,0.0,11.292012207031249
00007.76,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,13.625,12.25,0.0,0.0,11.160080322265625
00007.78,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,15.625,14.375,0.0,0.0,11.034430908203124
000007.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,17.625,16.5,0.0,0.0,10.933911376953125
00007.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,19.625,18.375,0.0,0.0,10.91506396484375
00007.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,21.625,20.25,0.0,0.0,10.770567138671874
00007.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,23.875,22.0,0.0,0.0,10.670047607421875
00007.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,26.0,23.375,0.0,0.0,10.6009404296875
000007.9,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,27.875,25.125,0.0,0.0,10.41246630859375
00007.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,30.125,27.125,0.0,0.0,10.368489013671875
00007.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,32.0,29.125,0.0,0.0,10.343359130859374
00007.94,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,33.375,30.5,0.0,0.0,10.531833251953124
00007.96,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,32.25,30.5,0.0,0.0,10.73915478515625
00007.98,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,29.5,29.75,0.0,0.0,10.91506396484375
000008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,29.5,27.0,0.0,0.0,11.072125732421874
00008.02,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,21.0,19.75,0.0,0.0,11.24175244140625
00008.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,17.375,19.75,0.0,0.0,11.317142089843749
00008.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,14.25,14.375,0.0,0.0,11.474203857421875
00008.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,11.625,11.875,0.0,0.0,11.606135742187499
00008.12,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,9.625,9.875,0.0,0.0,11.69409033203125
00008.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,7.875,8.0,0.0,0.0,11.76947998046875
00008.16,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,6.5,6.625,0.0,0.0,11.826022216796874
00008.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,5.375,5.625,0.0,0.0,11.888846923828124
000008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,4.25,4.625,0.0,0.0,11.9579541015625
00008.22,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,3.25,3.625,0.0,0.0,12.027061279296875
00008.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.75,2.625,0.0,0.0,12.071038574218749
00008.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,1.875,0.0,0.0,12.096168457031249
00008.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.625,0.625,0.0,0.0,12.121298339843749
000008.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,12.140145751953124
00008.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.152710693359374
00008.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.152710693359374
00008.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.1589931640625
000008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.1589931640625
000008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.1589931640625
00008.44,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,10.4501611328125
00008.46,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,10.933911376953125
00008.48,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.24175244140625
000008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41766162109375
00008.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.511898681640625
00008.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599853271484374
00008.56,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.66896044921875
00008.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7066552734375
000008.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738067626953125
00008.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.750632568359375
00008.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.775762451171875
00008.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.788327392578125
000008.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.800892333984375
00008.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.800892333984375
00008.76,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.8071748046875
00008.78,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
000008.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
00008.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.838587158203124
00008.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.826022216796874
00008.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.819739746093749
00008.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.102450927734374
000008.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13386328125
00008.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14642822265625
00008.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.140145751953124
00008.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14642822265625
00008.98,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.1589931640625
000009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.165275634765624
00009.02,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.152710693359374
00009.04,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.190405517578125
00009.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.17155810546875
00009.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.184123046875
000009.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.177840576171874
00009.12,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,10.73915478515625
00009.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.097255615234374
00009.16,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.41766162109375
00009.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.549593505859374
000009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.66896044921875
00009.22,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.712937744140625
00009.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.750632568359375
00009.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.76947998046875
000009.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.800892333984375
00009.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.826022216796874
00009.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.826022216796874
00009.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.832304687499999
00009.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.851152099609374
000009.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.838587158203124
00009.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.851152099609374
00009.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86999951171875
00009.48,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
000009.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.52,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00009.54,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.56,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
000009.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00009.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
000009.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
00009.72,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00009.76,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
00009.78,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
000009.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00009.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00009.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
000009.9,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00009.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00009.94,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
